京道基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503136984&ver=1&signature=tZHWOdab7hqlOGr7TZjpPbpP5NvYsC2jxuQ*P8ia8CHokJ7YHiodyWG2UFhvQOtV0vIYtIMI*nKNKBPv6ai7PA==,微信号：gh_7aa7030fc709月发文 1 篇,精于业,赢之道.京道基金是专注于国家战略性新兴产业领域的创业投资、股权投资及资产管理的专业机构.长期坚持审慎稳健的投资风格,通过负责任的投资行为不断为投资者创造财富、为企业创新提供推动力、为城市发展...,厦门京道产业投资基金管理有限公司,上海帆声图像完成逾亿元C轮融资 上海京道旗下基金跟投 |京道新闻,http://mp.weixin.qq.com/s?src=3&timestamp=1503136984&ver=1&signature=RBHw-vnkB6mPLN6va0MFBV5Qsv4XCRDAWgzTemhRTynIvC2n4FXeP1xH3mzCzg99wd2sIXHGLY99QHATOGSOjni5pAk0DuK5DoXAK2nsbLWRv1k3gvYoS5jYUJPyPfnZ1NqGii4el45iqSwvMxCnZzPZ4ahxmTtUqLk1f9zVJ6k=
雪杉基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503136984&ver=1&signature=1XpuGeQA6EXeBkvhsepOF15z-VI9VvpsozNIXJGR5GdKtYpprElN4g0ZSSFfUr1zyHFvwF1gCSaKzvuRuE6e-g==,微信号：Cedar-Fund月发文 1 篇,秉承“稳健,持续”的投资理念,通过追踪资产价格指数、利率、汇率、指标性股指等宏观经济和估值指标,以分析并提取经济周期中的趋势性行业和事件以获取最大化投资上行收益,并按投资人的风险偏好和投资周期创造稳...,深圳雪杉基金管理有限公司,雪杉基金股权投资基金平台雪杉资本获登记为合格私募股权基金管理人,http://mp.weixin.qq.com/s?src=3&timestamp=1503136984&ver=1&signature=x6NiVm4LlZlhJx2EG7dFj-hrSynaXY34nFhZzl0cvwY27moH4-1GsjwhBWc*oJUkNDpGv5mbhSiMXBFdpRu1DWQLOX0BkkgopjJq5n77ygelNkh4AopXkgX58an6p2bl7pOP6dTT3V2JNY8JNRuZwH3exI0qFHAMFCIHmbqiM*Y=
道冲基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503136984&ver=1&signature=-dCEfW4116aLRgaWOXiXKdvC7uGwy34Cs9iuHwvtZwdHU-0q2ZRVoy-B3AHmeguVogd4KXA6UCG6ncHUHQ9oXw==,微信号：fjdctz月发文 21 篇,道冲取自于道德经中的道冲而用之或不盈之意,并隐含中国对冲基金之意.用对冲、平衡、多样化的财富投资产品来管理投资行为,达到需求可定制、风险可预控、收益可预期的投资目的,实现客户财富的安全、稳定和持续增...,福建道冲投资管理有限公司,20170818:混改走强,周期股回落,http://mp.weixin.qq.com/s?src=3&timestamp=1503136984&ver=1&signature=jyzRyd0ILx6ZSV0iQn8nc*xTJWEtEp6vdp1Cs1mLC*AJRyb9Bzwe*sQhTJHZcVmGaK7atz0sQz-1fXpDsV-iCaG445i*yF3-zr0x6-zP4gm3REsstnbWxKbjWh5Fjur-UcAMUgr6560zP0kx85v-5yv*-eQj6V7R-R-pSzsP0P8=
巨谷基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503136984&ver=1&signature=kf*A-k5CEcga0h*f42bCaLEocBl3979-YwCfzT4fE73G1tMLtKAeqplIIj6Dqug2BRAPnxjI40*lGwgfQcaVqw==,微信号：JUGUFUNDS月发文 34 篇,公司账号,为客户带来更加人性化的服务.,上海巨谷股权投资基金有限公司,巨谷基金证券市场周评8.18,http://mp.weixin.qq.com/s?src=3&timestamp=1503136984&ver=1&signature=rv*JC8FUX39H1ivNuVAPh98ktUHpmt5-4MIYXgzCQAPtFRW5*zPa1DYC*jjIhe78OMLVW2e8FKxPrQeLD6yvQCZHtvc4T9Lf6UjOpkTpodow8LPEKDnhMgCF4qGcMxJ1C*OdBT9jn125-fx2EMSICmKdLZdURZGJU2HoLP2aTrg=
拉隆基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503136984&ver=1&signature=aGP2DHbLXQ9-Uq3lKTeSB0EOjgtDrkr4QGzfiJmhlobORfTldt-jmHX-SW*D5QFpiKtg6fH3DIdYEAw9hGtRlQ==,微信号：la-long8888月发文 15 篇,拉隆基金,主要从事基金管理、风险投资(创业投资)、私募股权投资、融资顾问及其他资本市场运作业务.,厦门拉隆股权投资基金管理有限公司,卫哲、王刚、周航......6位大佬对共享经济的独到见解,http://mp.weixin.qq.com/s?src=3&timestamp=1503136984&ver=1&signature=oc7TMaLTd1Qecc*G0GAb-Bwf8ehccUkpwAGPSfPM4weYRkmaK7Jn9L0FQ*Z3oQmHajO1duvU7D6fzg5pJkmMsUdkswO2YDVqohHZwFBbMLodbeOQKNw7TF4c7Rq9iFEjbyohdD1hK9JeQUoF3zX1ZDH0NhhChASEg0Pq6e1o3Mk=
南通基金产业园,http://mp.weixin.qq.com/profile?src=3&timestamp=1503136984&ver=1&signature=oKSmGgnwII4lKsMATzarlUsSRdMqDQuIi7V3qTsVImnFK7M2lvTsveSBYIUIDGujGq5MU10immSuXIvyuP87AA==,微信号：ntjjcyy月发文 1 篇,整合金融资源 服务地区经济 创造社会价值,南通江海金融信息服务有限公司,首届南通陆海统筹发展基金产业投资对接会活动成功举办,http://mp.weixin.qq.com/s?src=3&timestamp=1503136984&ver=1&signature=2LnxiwyJsCLxaXkgGv3gFDQE8hvYOIxGdt3ooTLQdAI44Icw8WcvyF71fumbmQ1FYzeSAgctfngjdUplE2SOuadINEQpkMRckOox5S2jjVDWt9LU2QOobvGcL3LfAeqzGE--0Qw7EP**Xh83*EOH-rXcuZzBcX2D8QP86BBvvOk=
泰有基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=vk*UyaU6jePxuXgg04M8s6CHsNCUcH8HB2MIpgYTtzup5MtW0O9QMN79S16hXjUa*mXyxAitfm25PZXgSEF7wg==,微信号：taiyoufund月发文 3 篇,北京泰有投资管理有限公司专注于种子及天使投资,在国内发起设立泰有系列基金并在海外设立平行基金,立足于世界著名创业项目聚集地,寻找产业转型升级中的机会,重点关注高新技术硬科技类的项目,努力打造成为一流...,北京泰有投资管理有限公司,【泰有分享】阿基米德,在任何地方都能控制家里的窗,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=bo1M62smeDXrDANgZf13x9G7QepomodjrVbQtl25Lpe5WgneA-23HRmKV1X9ugnkpD4iJ4Syk5mIT5xCnRGEX2nQQE2jevQg9*if5WCp3wT91CiX4wF1xTb*CvPAHmoiJkFHC559sbSnNNPzHzNUc8IU22LbaBBoPUQ1-z9q1H8=
海佑基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=1x0ejQgRlJstj6ZknvQNkGTradI0dZ5NFUl5F96avVChZ3voJzUJ6as9vk*zX2y-*yOeT2g6C1MQF5xPKpC-uQ==,微信号：Haiyou_Fund月发文 5 篇,海佑基金主要团队均有丰富的金融行业工作经验以及投资经验,大部分来自于知名银行、私募以及会计师事务所.海佑基金投资秉承专业、审慎、负责的态度连接资本市场融资以及投资需求,实现资本与企业的对接.,海佑股权投资基金管理(上海)有限公司,大动作!王健林彻底告别房地产...,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=nv0vCLIO84kIiD-URRZR0fe8Ua-uSJJMa56dxICsG3xS*8WRwJt1eLUbVLMH8z2t-UxRkX4jV61jR-23Yy6H9oGOlHJI1midECWRB9Hq8uij2gVja7-sLGka5mpAjVznz63TEgCEITu-pYpiJ5jrYq*4n-qnfW6DlSaYxYeZn*k=
凌商基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=lf90-bG0Nj11wmh8oHeJZAVubyrCJ9S0VB9TicLBmb7aTkAb623Iwb6wY1pglLIH4xTET3WZarGWCVur0pzXJA==,微信号：lingshangjijin月发文 4 篇,凌商基金,深圳凌商基金管理有限公司,凌商基金旗下产品净值披露 20170811,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=G83bDPiTjvORRhUOk1-LkhCFzITz4UaSW*E75pLlgx3TDQkZSF7qSZutGT2zRgTaPQWAFnohOmvcKhP2enW9A2qJSsKM8i-LkUP6uDjLQHwl800Qf6Bdan-6n*nRxnpM498ZFePnL98kU2Bl1Io6cQ29TF2rqPgxXoWvaHY2qCI=
CRCF行者基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=o6jD6g9Az8cAfpi6AGPmnOB4vINnKCrgpdnNsiiQSAwOszsEe4gJ3FNbrAI5MK6hsIkg2haOWs400*bwWskQ2w==,微信号：crcf03月发文 2 篇,行者基金是中国红十字基金会设立的专项基金,开展“爱的行走”“春草行动”等大型公益系列活动,倡导健康生活方式,不仅身体健康,也要心灵健康,让更多的人在健走活动中得到健康、快乐,并奉献爱心.,中国红十字基金会,微山湖上的诗意----“春草行动”滕州行,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=Quo8AhZlIY3rl5b*tiwd6bB49XkpH8uGogrPJd800auS2cYiz2Pr5Z3Uhh1qhttStfNs8HZo2VNv1dpbqENWfjoxx0*Gn4TfDXRyaxSWyElkVNJaXuI8ApWV3IpYkAW*B4S4Pm7D*aXSpGobyWHxzXZTzLllLhQybeXA5maQCI0=
CRCF亲基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=5FXyYHWgKHi3LrRPXwWGyjASy7ZvOFy1tG-3iyoFQ1b0TAEJWcPVc*97I1DE0A55YqUauSRHhD9AkG3IE0-W6Q==,微信号：gh_0840b2d8342f月发文 1 篇,「親基金」教育基金透过整合社会闲置知识帮助中国贫困地区孩子增长见识,中国红十字基金会,有界无边:教育的发展和全球化,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=AexJsq9kVDeNjTdbfHd1SZkm7-Nze8bPp6nrgtMGjs1OIzdyVOBUlIbnPbQxHe-UIk0L5DSdORpt9EC4*9NXOPTNcJfW501JD0I71QxQ0qPp16cwgI6VkTe6zVTFbCSRWsKgFjqGuS1UwVFQYj2ndtu788XVmkLOfNLyzW7SJ2U=
中外建基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=n7-cdNNzXwBCs2toM6RsXIcoWGtVegOTS5uOBnsWMyGSHZYsKcDfljiRP9GyFfI3biKeE8NTna7JLbd7AAn89g==,微信号：zhongwaijianjijin月发文 30 篇,中外建(北京)投资基金管理有限公司是中国对外建设有限公司旗下专业化投资基金管理机构,以独立、专业、严谨的态度,精选最优秀、最稀缺的投资机会,为客户进行综合资产配置,为客户的资产保驾护航.,中外建(北京)投资基金管理有限公司,建微关注|780亿的联通混改闹乌龙:外行看热闹,内行看门道!,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=5tJGiUacfIDk3N31Jzldrzm4ULAoqnCm*GH1ABeC56yejnV6Mulc3*V*aULUiW2knRsIg4GkmoHX85e8*Wh1uESO5IaUiTOgkZx13bhMPXJ4eR-Fd7qB0IrPLTm3XFcXOoabX3HlcWxRD5vaOFTjLkDz74yDCXOwOSPd5JI3u7Q=
南坑圆梦基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=fl52SG-9BTSpuYqtUZ1Arwvbc*kDCpjWo0iQedzq4VdwTpFmebh8jxbuMMdlhs9fK9Rd9tdDjN6c10L*DAvAng==,微信号：nksqymccjjh月发文 8 篇,慈善公益,深圳市南坑社区圆梦慈善基金会,童心智蒙夏令营开课热身(家长进群啦),http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=OLzfruf6jxO989zw*Xt9YWN7WDG*RPCNqK-FUJK9oYwOnS9tJAT2riBiBhxqjpUsJckqo-yJT4jUtirSBtky0Vaquq*rMHav7*QJygweG8MDGK3XnY7jPa-z--ve9cbSEs8d4FnsQ0h916fyXjH8Jrts4r9zn*rfTIBVKgpAR24=
中汇金超基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=9kcCXDWa*vM1Ts8Qq06hOvQCwPDhZVFQq2K1235y0ZIbIlM4PBc8L8J7JbFpwxQO6c*bOl-h5xJJYH-rmZhLfQ==,微信号：nxjijin月发文 1 篇,宁夏本地优秀的基金管理人.管理宁夏政府产业引导基金设立的第一支子基金-宁夏金超助贷基金.,宁夏中汇金超基金管理有限公司,热烈庆祝金超助贷基金与宁国投签订融资协议,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=BM9RkhIurzHpxd*QoQZPYjlU2qrJ4y*5ii2MQNLyiCg0Q9yIu5rQd33hiSquniBEnzBy5Wk4Oy9JCDbpGV9IhnjnEmmw*fRv7boSCF4PXAhdYylWMIn1Ra8iHQEBP3CO*FesSJAld6c7g3iMleuEpdyLKftX3QUz2WyKy8muPgg=
鑫厚基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=WPIxR5HhW6PX9y5tDd-955LchkdUfZB5qK0RDyiRdZE7WavhkxZ84XguSsKnkVIvzSnTKyqrEvFDOQ0SBaLlCg==,微信号：xinhousimujijin月发文 3 篇,信息与资讯推介,浙江鑫厚投资管理有限公司,产品最新净值公告!,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=pWhu7mvHRYaLCoErXC0YROBMsa7GBju**dii2DpASq4VBeYHaADu0Vjdl*D5lzxAeBD9o1je3MMKo5VUaChtLAIYVMQpGfu7hcftK-ehTDNaicU-d6vAibbFhWYdr6SVavkqQ3E3tJTc-ddvKqQdQ2qR9Yol5kh9wOVmQJCm3GU=
沣涞基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503215155&ver=1&signature=-9DkcH1aOmkZAkz*oBS9j16gVbzWJIE7ZRfVtomDQ6AytqutCbRLJXwLJHbqhcuhuKSzg92AnGXLnD4Wsh2OWg==,微信号：fonlai888月发文 66 篇,公司业务涵盖互联网金融、实体投资项目、投融资资本管理、创新科技和文化产业园运营管理等诸多领域,致力成为中国基础金融服务平台首席运营商.,上海沣涞资产管理有限公司,大消息!70城最新房价来了:北京、上海...这些地方降了!,http://mp.weixin.qq.com/s?src=3&timestamp=1503215155&ver=1&signature=jT*QoDAwcKU-LRsghReMB5pF1J9sdw4vTC0c4Ag85bFot3Jp*klVD7c5lKGDx36uLBO0xD1CA8RaTNVG884PlZkj-lEy8glIni1qEGBvginGSIvF97FMJvoTD7yEcFilRf6KVsv*wBxmHXcvuxvOwCoH3Ecbf9yBDrqHrTECdOs=
顺彦基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=zfgK99SjElz33eL9xLh1g*pwUes7Pe5bnYCtiZOusCyM9J0gcMLIxk5N3*uKlStmJalUvhYKVp2Q9C83OjO6dg==,微信号：shunyanjijin月发文 3 篇,主要用于股权投资;证券投资;创业投资;期货投资;风险投资;,上海顺彦股权投资基金管理有限公司,国内级别最高人工智能大会明召开 产业链望再获关注,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=ePOfDgpWaIy7zterbvc*imgK6s4BiBHEO-4yVavRGdIAOTVVNsCOLa281oAFCgSF499LYSU9whHmBFxAb5SHTj*89abmLUBCeLZdk4jxgOthPeVsXwdZ6Tnm*ix-hAtIl0P4xdd33jzZivk3wVLIDLqYMKXf35P2DFGecLKa-zU=
上饶转贷基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=K43lC*URiNYH9L41PcawcftwE-orCczvMHEbzFXz7T8qVeY1mnrSlfNaaOfjC1*o2dTOh-4*cB-7lmJYPajaMQ==,微信号：srzdjj月发文 4 篇,传播资讯,以服务中小微企业为己任!,上饶市中小微企业转贷互助帮扶基金有限公司,科普 | 什么是GP、LP、VC、PE、IB、FOF、TOT、MOM,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=oHUvWeeSDK173bQ4nUg9VjLNkJNe-AJ78u9vkC-m4iplZDRIlcJkqZxsRmU3uEMmx2s*ixbR*ye6g*E*QVbft595Ds8ypDi2LnHWzDcfhxQ1ahNXptNF83p3o7mjJv*bbcPHhyBlGbVGsENq4GxSrWHIjA5fmrWoj4Jsnc1CmG4=
澜潾基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=y2iTv9Ztyf1pqQI6DSQGPa9rLjS3r6xpTVOURCjpI-AZbHR4swwHqPspaX4RUvs3ZX3DM-D2nHQw39umulI1rA==,微信号：LanLinFunds月发文 39 篇,帮助您了解珠海横琴澜潾基金管理有限公司的相关信息、产品、最新公告等.,珠海横琴澜潾基金管理有限公司,银行伸出橄榄枝 基金静悄悄攻占余额理财,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=B*59cJ3wbaFXzmkFq*h0cmb2dhA-AzDtwyWvvG*zbzuUjxpdJiRhYc1TVk3zwd0ljspMJMonIdWJkbJaHBw7w0KuTm*7GmQ4htvNTuuPLbquHs9d6JN9EcGYNWAcwoc7jdLkIMjhuUSM7*XkgmImQ7GGZ3nLymHVUW110J42Oqc=
尚融基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=PZCZ8mGPHIiPJ0QIipmiInBxB2yKOE9Lh*RZdy6c4WhrdV2XcZEk2O*sZqpULnm*43zuP2ThK1nEiabEs-w1tg==,微信号：dysr888月发文 30 篇,您身边的理财顾问,东营尚融股权投资基金管理有限公司,今年以来中国海外并购总值减少近半,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=gQgAF-eT4LSy*qSxVxwAeihrsHgoCgI3p4MnqlQAAYMH579czPdJWiAziMuX-g9vIZ6PedIMMnK8ELFMo2tQrkTFI2Rl*WlMMUByFRNa2ZikAk9F-MCDTsPn0skFopjb-6qMg88SmzNAb*h1uxQ1xESo2-gC1-a34BSkkcb3ars=
睿豫基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=zGlk8zcGRI6rpsW6BG9VkHZ-UZWZtt3Y6EsQ8W5w4m0VPEFrx7uQPVHrfXWC0pV45g9jeddHxM4Xl0y5-R3Qjw==,微信号：shrykg月发文 33 篇,私募基金管理,睿豫(上海)股权投资基金管理有限公司,这些冷笑话大概只有金融人才懂!,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=g53onQW5lI5SHH1Keb0Zx1bTox*9QEdiLHDrSKciFHa4Z9HNUkny1nw*N3D1K3oe2B6U7JI-CCjFwcTgcqsMhNwuSwlDJV6OX34zhShrJlCLKqp7s*dwJ5UnyszCLyGDyIKF7jc5RAB6Pugvt5wUrIhRPuRtxwLzZeiXDxRCuRQ=
中和阳光基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=xk1PAh0ZYl7AWlsHXbwQ607NF3I*v72Iogrwji9JFLvD5*Z8729Pn1Y44x2xQT5*trRv1I*NTifB6w9yEjrNFw==,微信号：zhygfund月发文 31 篇,关注财经动态,分享理财信息,管理股权投资基金;资产管理;投资咨询;投资兴办实业.,深圳中和阳光股权投资基金管理有限公司,【中和干货】一个高手的交易之路,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=K412CnpcDXB6fDV4RbacXyiVsSN-hb87y17uu49Svcg48ilFan2e9LeH5atIbNIBS*esnewwhKQaM*fuJwvJw5kAe8U-GLilj2bkrytvbd2ZZyuf3-pJyWg8-im6RlK74HTa2s3jLhK1ncNYqGFpDxybHS0E8iaJBGkeLG84rMg=
汇融基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=hyqRLDV8dwQvRXETfqKqgIa7GFhPMnXkUOEu87Ri*7Bhx7vn96yBbRJSLozJi6OrzGtILdZD7osJJVrflIpX2Q==,微信号：gh_ea25ea3076cc月发文 100 篇,汇智天下,财富通达,汇融基金官方微信服务平台,深圳汇智融达基金管理有限公司,股权创投私募基金继续强势拉升 突破6万亿,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=6f9hWXzcowXWZpEf6g-c3jcpB4nxRxgwUVSvrZ8u5iAAUYJ9rBy9z74FJatjmSz4InW9AdcHPjqrdhndxiWrfivuFg1v*h1grJEWZerE2muOb*4AmS34iPSuAhnADfnBae696jLA7LeUuwYlmdxkJyKA7fA3R08vh4Msg8PRALk=
鑫鼎基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=cWhmQBJOryJCM2G2uZTJRdPF8gKCIfyKD-4EBTSDAlF2TNG7ZNy20DV1sn5aWErPohFExIYhuf3dBzLK3yp8Cw==,微信号：xindingjijin,——成就价值,创造未来!,深圳市前海鑫鼎基金管理有限公司(简称:鑫鼎基金),湖北省襄阳市各级领导关爱在深企业家并莅临广东前海金融科技研究院...,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=O2l5DINAg8F7N3*Afv3LyoSOEXx-r0GzB9s-z-x8mAPpdIqOmNMJS*AdKgYOC786A1pAXcuTiK2cIDSQybYzR6--wj8ohl3OFMKABGbo1gi6IZ5XYrWTVo5vaFNoihCq8d1O13oGLMuyZHVSvQopiy2Bn5rhYIdBdBbORYxYJdU=
荣汇基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216695&ver=1&signature=xpOOxn-QOFju2b3u6C8HxXSsrtY27lz4IB0oC0DqmgjXUzmKM*0IDnWus6V3nMuJCMYLuuzYOAr0xEvW3urrjA==,微信号：ronghuiinvest月发文 4 篇,荣汇基金是经中国证券投资基金业协会核准成为开展私募证券投资、股权投资、创业投资等私募基金业务的金融机构.,北京荣汇投资基金管理有限公司,周知图说 | 一穷二白开始,为什么有人成了富人?,http://mp.weixin.qq.com/s?src=3&timestamp=1503216695&ver=1&signature=SzHHgMrhfw6cHsox9lqejZXIWk-c8nV6j1q2AixgiGhnuxA7gRzHWvjcGiRyMM32HDuIRPsWl7q13SP*oJfamM54DA-J6sVQT-wd-JrC*EW7jZVi74ts2VQm6PwUptl9hKrrUhGyk1kNiff62QjdaYtdj-K0NqciCSq0q7Q4ED4=
尼基金珠宝,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=-a0V6MhnUTsu8vMMzUvwljt6hQzw4BkFGcSxr0Kaz8c0pgWuB9RifwwZyfAzD09lLORYxqh7i9aWLYetnZq14w==,微信号：nijijinzhubao1904,尼基金珠宝店是呼伦贝尔旅业集团旗下的店铺,主营俄罗斯进口紫金、琥珀和蜜蜡.百年品牌,信誉保证.,满洲里市尼基金珠宝商行,,
嘉华兴基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=sTslGRVzH*QrAmIft*aG8h8**zlgNhfnWHXO3p34AcH6r-hu2jV8gz3gLA85HA79x5HcBNugHgQdBFfeErPHPA==,微信号：gh_9607d2df39ff,受托管理股权投资基金;受托资产管理;股权投资、投资管理、投资咨询、投资顾问(均不含限制项目);企业管理咨询、经济信息咨询.;;,深圳前海嘉华兴股权投资基金管理有限公司,嘉华兴基金对2016年中央经济工作会议内容的思考,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=mvWrLDLTMT1ZyoZ4fCUyJWBAqumAhMuHsfZylCzdqjltANkt-L*7WkxWpnhsIZhK*T9CCog7A7KBNguZ8FGYGthNSCvGDNcq-zMVzI5J9YW5keufZTLLuIyQqcf2L3GvFMA5GCFQsTNu0vaTyOy6IPegxzgctMYjh8h2BtAQz7g=
市长助学公益基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=Af3m1cIMzCwXf32Nkhxzr3rzL0qpU-OSYLUAQjQrCb78yvbJjkKTmcOCwVeoMlu5svX2pAoJMLgUgmCKrU4kAA==,微信号：gh_490440fdfc42月发文 3 篇,市长助学公益基金宗旨是“政府推动、社会参与、提升素质、共享和谐”.通过市长们参与各种公益活动来传递正能量,积聚爱心力量,共襄慈善义举,以“助学、筑梦、铸人”为已任,帮助更多的人加入到学习的队伍中来!,中国社会福利基金会,致公讲堂开讲,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=wchsXGSevcTq0jlY8MX8cMXa11kgb-ErlBMtf9G7colhmQ-lF8aQ3X49n6Qul0w8d20QLSJqjUGzB2Cr7vxSU-5QmhOyJLeUohG6R44xHPnRvb3*lflKq1incPD64hniHh5hCyNx4yiQpNIK4hDr82*G8kYRduaqjIRbHeHTY1w=
科学与幻想成长基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=OI6HERJogiBo7eV8mdzvNaowtKVjbZZiH--1tfF2h15WdRSPdZjVuO7W5x*Zq4Mj8Sep0S5WJF1OE2VDOWQgCg==,微信号：SGF-42月发文 13 篇,科学与幻想成长基金依托于国家自主创新示范区,旨在推进科普工作、激活公众创造性,融入未来产业的发展,让创想和技术携手并进,助力文化产业创新,打造时代的科技创新引擎.科幻无止境!,深圳市社会公益基金会,首届“晨星&水滴”亚太科幻电影工业大赛正式启动啦!!,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=586*T4VEXIl7fGGBFM6h35tXBZA9nShjE5UzRtdQZjFxX8qDL9HjbgqmaVOtlil3f5yGQ6Gm5UrZyKP5N8IjArtBPRVbgOcnhDvqb-B49-oy1iEOl3C5*NaJlh0FBbTjv1lFybc97KBhHvRMQEG2L4MdBfowVmFh8vdfFOC3eCs=
长城基金微天地,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=Ep*ZT5hSbHlYu0P50zthri-GSsz0ZYTgA-GkI-iKo64NAYD9Sc55KpnzF*TEzu5E90a5OEcAGSQo1erUPnYAIg==,微信号：ccfund_WTD月发文 20 篇,长城基金公司订阅号,长城基金管理有限公司,长城基金 | 上周债市先跌后涨,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=v0TsTsEYfI83ZZZMm3OxDCUz8Aj*4*U2cowqpZcUqE0HpR*lQScetFSjJ6bAWkQX70n0KzvdIAaaQe3CKe4OMENLrGvx4Lx56VPCWR7nVzqZl5P1ls5*Co0KDkYZonse040V-tAvkHkPsw2hacAzVRLliWSQKJNUWS-9SPb6lc8=
长富汇银基金,http://mp.weixin.qq.com/profile?src=3&timestamp=1503216745&ver=1&signature=6icSmXB1Tk22lAimC9y8f26MpJCn*c*3g8N*DwiixjbHC7hHcIaYJMNRcnkP2Lv9SuXao4k28vUpspoRqySdig==,微信号：MAIFund20130315月发文 25 篇,长富汇银投资基金管理(北京)有限公司,是专业从事资产管理的非银行金融机构.公司以“汇聚资本,创造价值”为使命,用自己的专业与敬业,为合作伙伴提供最优质、最完善的金融解决方案,创造更大价值,成为投资人...,长富汇银投资基金管理(北京)有限公司,所有北京人沸腾!楼市再曝大动作,没买房的恭喜了!,http://mp.weixin.qq.com/s?src=3&timestamp=1503216745&ver=1&signature=gw7EM7L0-kU8V4ydJKqWDtjEHW2zjlGzmEtxLZufzZuqTASLERqoLE3AHmmocD4plyOd*jnie-VvSJ8plwfTJUts3fz5Wpu6KyH9xN7vP5Krs2GsLYUa2Q5t6nTXy4H9lco1EUhwQeshM1kMtqyNuf-HaKicKPH2dsvY9m8F7cE=
